Step,Epsilon
1356,0.8988307017426647
1357,0.8988307017426647
1358,0.8988307017426647
1359,0.8988307017426647
1360,0.8988307017426647
1361,0.8988307017426647
1362,0.8988307017426647
1363,0.8988307017426647
1364,0.8988307017426647
1365,0.8988307017426647
1366,0.8988307017426647
1367,0.8988307017426647
1368,0.8988307017426647
1369,0.8988307017426647
1370,0.8988307017426647
1371,0.8988307017426647
1372,0.8988307017426647
1373,0.8988307017426647
1374,0.8988307017426647
1375,0.8988307017426647
1376,0.8988307017426647
1377,0.8988307017426647
1378,0.8988307017426647
1379,0.8988307017426647
1380,0.8988307017426647
1381,0.8988307017426647
1382,0.8988307017426647
1383,0.8988307017426647
1384,0.8988307017426647
1385,0.8988307017426647
1386,0.8988307017426647
1387,0.8988307017426647
1388,0.8988307017426647
1389,0.8988307017426647
1390,0.8988307017426647
1391,0.8988307017426647
1392,0.8988307017426647
1393,0.8988307017426647
1394,0.8988307017426647
1395,0.8988307017426647
1396,0.8988307017426647
1397,0.8988307017426647
1398,0.8988307017426647
1399,0.8987408186724904
1400,0.8987408186724904
1401,0.8987408186724904
1402,0.8987408186724904
1403,0.8987408186724904
1404,0.8987408186724904
1405,0.8987408186724904
1406,0.8987408186724904
1407,0.8987408186724904
1408,0.8987408186724904
1409,0.8987408186724904
1410,0.8987408186724904
1411,0.8987408186724904
1412,0.8987408186724904
1413,0.8987408186724904
1414,0.8987408186724904
1415,0.8987408186724904
1416,0.8987408186724904
1417,0.8987408186724904
1418,0.8987408186724904
1419,0.8987408186724904
1420,0.8987408186724904
1421,0.8987408186724904
1422,0.8987408186724904
1423,0.8987408186724904
1424,0.8987408186724904
1425,0.8987408186724904
1426,0.8987408186724904
1427,0.8987408186724904
1428,0.8987408186724904
1429,0.8987408186724904
1430,0.8987408186724904
1431,0.8987408186724904
1432,0.8987408186724904
1433,0.8987408186724904
1434,0.8987408186724904
1435,0.8987408186724904
1436,0.8987408186724904
1437,0.8987408186724904
1438,0.8987408186724904
1439,0.8987408186724904
1440,0.8987408186724904
1441,0.8987408186724904
1442,0.8987408186724904
1443,0.8987408186724904
1444,0.8987408186724904
1445,0.8987408186724904
1446,0.8987408186724904
1447,0.8987408186724904
1448,0.8987408186724904
1449,0.8987408186724904
1450,0.8987408186724904
1451,0.8987408186724904
1452,0.8987408186724904
1453,0.8987408186724904
1454,0.8987408186724904
1455,0.8987408186724904
1456,0.8987408186724904
1457,0.8987408186724904
1458,0.8987408186724904
1459,0.8987408186724904
1460,0.8987408186724904
1461,0.8987408186724904
1462,0.8987408186724904
1463,0.8987408186724904
1464,0.8987408186724904
1465,0.8987408186724904
1466,0.8987408186724904
1467,0.8987408186724904
1468,0.8987408186724904
1469,0.8987408186724904
1470,0.8987408186724904
1471,0.8987408186724904
1472,0.8987408186724904
1473,0.8987408186724904
1474,0.8987408186724904
1475,0.8987408186724904
1476,0.8987408186724904
1477,0.8987408186724904
1478,0.8987408186724904
1479,0.8987408186724904
1480,0.8987408186724904
1481,0.8987408186724904
1482,0.8987408186724904
1483,0.8987408186724904
1484,0.8987408186724904
1485,0.8987408186724904
1486,0.8987408186724904
1487,0.8987408186724904
1488,0.8987408186724904
1489,0.8987408186724904
1490,0.8987408186724904
1491,0.8987408186724904
1492,0.8987408186724904
1493,0.8987408186724904
1494,0.8987408186724904
1495,0.8987408186724904
1496,0.8987408186724904
1497,0.8987408186724904
1498,0.8987408186724904
1499,0.8986509445906232
1500,0.8986509445906232
1501,0.8986509445906232
1502,0.8986509445906232
1503,0.8986509445906232
1504,0.8986509445906232
1505,0.8986509445906232
1506,0.8986509445906232
1507,0.8986509445906232
1508,0.8986509445906232
1509,0.8986509445906232
1510,0.8986509445906232
1511,0.8986509445906232
1512,0.8986509445906232
1513,0.8986509445906232
1514,0.8986509445906232
1515,0.8986509445906232
1516,0.8986509445906232
1517,0.8986509445906232
1518,0.8986509445906232
1519,0.8986509445906232
1520,0.8986509445906232
1521,0.8986509445906232
1522,0.8986509445906232
1523,0.8986509445906232
1524,0.8986509445906232
1525,0.8986509445906232
1526,0.8986509445906232
1527,0.8986509445906232
1528,0.8986509445906232
1529,0.8986509445906232
1530,0.8986509445906232
1531,0.8986509445906232
1532,0.8986509445906232
1533,0.8986509445906232
1534,0.8986509445906232
1535,0.8986509445906232
1536,0.8986509445906232
1537,0.8986509445906232
1538,0.8986509445906232
1539,0.8986509445906232
1540,0.8986509445906232
1541,0.8986509445906232
1542,0.8986509445906232
1543,0.8986509445906232
1544,0.8986509445906232
1545,0.8986509445906232
1546,0.8986509445906232
1547,0.8986509445906232
1548,0.8986509445906232
1549,0.8986509445906232
1550,0.8986509445906232
1551,0.8986509445906232
1552,0.8986509445906232
1553,0.8986509445906232
1554,0.8986509445906232
1555,0.8986509445906232
1556,0.8986509445906232
1557,0.8986509445906232
1558,0.8986509445906232
1559,0.8986509445906232
1560,0.8986509445906232
1561,0.8986509445906232
1562,0.8986509445906232
1563,0.8986509445906232
1564,0.8986509445906232
1565,0.8986509445906232
1566,0.8986509445906232
1567,0.8986509445906232
1568,0.8986509445906232
1569,0.8986509445906232
1570,0.8986509445906232
1571,0.8986509445906232
1572,0.8986509445906232
1573,0.8986509445906232
1574,0.8986509445906232
1575,0.8986509445906232
1576,0.8986509445906232
1577,0.8986509445906232
1578,0.8986509445906232
1579,0.8986509445906232
1580,0.8986509445906232
1581,0.8986509445906232
1582,0.8986509445906232
1583,0.8986509445906232
1584,0.8986509445906232
1585,0.8986509445906232
1586,0.8986509445906232
1587,0.8986509445906232
1588,0.8986509445906232
1589,0.8986509445906232
1590,0.8986509445906232
1591,0.8986509445906232
1592,0.8986509445906232
1593,0.8986509445906232
1594,0.8986509445906232
1595,0.8986509445906232
1596,0.8986509445906232
1597,0.8986509445906232
1598,0.8986509445906232
1599,0.8985610794961642
1600,0.8985610794961642
1601,0.8985610794961642
1602,0.8985610794961642
1603,0.8985610794961642
1604,0.8985610794961642
1605,0.8985610794961642
1606,0.8985610794961642
1607,0.8985610794961642
1608,0.8985610794961642
1609,0.8985610794961642
1610,0.8985610794961642
1611,0.8985610794961642
1612,0.8985610794961642
1613,0.8985610794961642
1614,0.8985610794961642
1615,0.8985610794961642
1616,0.8985610794961642
1617,0.8985610794961642
1618,0.8985610794961642
1619,0.8985610794961642
1620,0.8985610794961642
1621,0.8985610794961642
1622,0.8985610794961642
1623,0.8985610794961642
1624,0.8985610794961642
1625,0.8985610794961642
1626,0.8985610794961642
1627,0.8985610794961642
1628,0.8985610794961642
1629,0.8985610794961642
1630,0.8985610794961642
1631,0.8985610794961642
1632,0.8985610794961642
1633,0.8985610794961642
1634,0.8985610794961642
1635,0.8985610794961642
1636,0.8985610794961642
1637,0.8985610794961642
1638,0.8985610794961642
1639,0.8985610794961642
1640,0.8985610794961642
1641,0.8985610794961642
1642,0.8985610794961642
1643,0.8985610794961642
1644,0.8985610794961642
1645,0.8985610794961642
1646,0.8985610794961642
1647,0.8985610794961642
1648,0.8985610794961642
1649,0.8985610794961642
1650,0.8985610794961642
1651,0.8985610794961642
1652,0.8985610794961642
1653,0.8985610794961642
1654,0.8985610794961642
1655,0.8985610794961642
1656,0.8985610794961642
1657,0.8985610794961642
1658,0.8985610794961642
1659,0.8985610794961642
1660,0.8985610794961642
1661,0.8985610794961642
1662,0.8985610794961642
1663,0.8985610794961642
1664,0.8985610794961642
1665,0.8985610794961642
1666,0.8985610794961642
1667,0.8985610794961642
1668,0.8985610794961642
1669,0.8985610794961642
1670,0.8985610794961642
1671,0.8985610794961642
1672,0.8985610794961642
1673,0.8985610794961642
1674,0.8985610794961642
1675,0.8985610794961642
1676,0.8985610794961642
1677,0.8985610794961642
1678,0.8985610794961642
1679,0.8985610794961642
1680,0.8985610794961642
1681,0.8985610794961642
1682,0.8985610794961642
1683,0.8985610794961642
1684,0.8985610794961642
1685,0.8985610794961642
1686,0.8985610794961642
1687,0.8985610794961642
1688,0.8985610794961642
1689,0.8985610794961642
1690,0.8985610794961642
1691,0.8985610794961642
1692,0.8985610794961642
1693,0.8985610794961642
1694,0.8985610794961642
1695,0.8985610794961642
1696,0.8985610794961642
1697,0.8985610794961642
1698,0.8985610794961642
1699,0.8984712233882145
1700,0.8984712233882145
1701,0.8984712233882145
1702,0.8984712233882145
1703,0.8984712233882145
1704,0.8984712233882145
1705,0.8984712233882145
1706,0.8984712233882145
1707,0.8984712233882145
1708,0.8984712233882145
1709,0.8984712233882145
1710,0.8984712233882145
1711,0.8984712233882145
1712,0.8984712233882145
1713,0.8984712233882145
1714,0.8984712233882145
1715,0.8984712233882145
1716,0.8984712233882145
1717,0.8984712233882145
1718,0.8984712233882145
1719,0.8984712233882145
1720,0.8984712233882145
1721,0.8984712233882145
1722,0.8984712233882145
1723,0.8984712233882145
1724,0.8984712233882145
1725,0.8984712233882145
1726,0.8984712233882145
1727,0.8984712233882145
1728,0.8984712233882145
1729,0.8984712233882145
1730,0.8984712233882145
1731,0.8984712233882145
1732,0.8984712233882145
1733,0.8984712233882145
1734,0.8984712233882145
1735,0.8984712233882145
1736,0.8984712233882145
1737,0.8984712233882145
1738,0.8984712233882145
1739,0.8984712233882145
1740,0.8984712233882145
1741,0.8984712233882145
1742,0.8984712233882145
1743,0.8984712233882145
1744,0.8984712233882145
1745,0.8984712233882145
1746,0.8984712233882145
1747,0.8984712233882145
1748,0.8984712233882145
1749,0.8984712233882145
1750,0.8984712233882145
1751,0.8984712233882145
1752,0.8984712233882145
1753,0.8984712233882145
1754,0.8984712233882145
1755,0.8984712233882145
1756,0.8984712233882145
1757,0.8984712233882145
1758,0.8984712233882145
1759,0.8984712233882145
1760,0.8984712233882145
1761,0.8984712233882145
1762,0.8984712233882145
1763,0.8984712233882145
1764,0.8984712233882145
1765,0.8984712233882145
1766,0.8984712233882145
1767,0.8984712233882145
1768,0.8984712233882145
1769,0.8984712233882145
1770,0.8984712233882145
1771,0.8984712233882145
1772,0.8984712233882145
1773,0.8984712233882145
1774,0.8984712233882145
1775,0.8984712233882145
1776,0.8984712233882145
1777,0.8984712233882145
1778,0.8984712233882145
1779,0.8984712233882145
1780,0.8984712233882145
1781,0.8984712233882145
1782,0.8984712233882145
1783,0.8984712233882145
1784,0.8984712233882145
1785,0.8984712233882145
1786,0.8984712233882145
1787,0.8984712233882145
1788,0.8984712233882145
1789,0.8984712233882145
1790,0.8984712233882145
1791,0.8984712233882145
1792,0.8984712233882145
1793,0.8984712233882145
1794,0.8984712233882145
1795,0.8984712233882145
1796,0.8984712233882145
1797,0.8984712233882145
1798,0.8984712233882145
1799,0.8983813762658757
1800,0.8983813762658757
1801,0.8983813762658757
1802,0.8983813762658757
1803,0.8983813762658757
1804,0.8983813762658757
1805,0.8983813762658757
1806,0.8983813762658757
1807,0.8983813762658757
1808,0.8983813762658757
1809,0.8983813762658757
1810,0.8983813762658757
1811,0.8983813762658757
1812,0.8983813762658757
1813,0.8983813762658757
1814,0.8983813762658757
1815,0.8983813762658757
1816,0.8983813762658757
1817,0.8983813762658757
1818,0.8983813762658757
1819,0.8983813762658757
1820,0.8983813762658757
1821,0.8983813762658757
1822,0.8983813762658757
1823,0.8983813762658757
1824,0.8983813762658757
1825,0.8983813762658757
1826,0.8983813762658757
1827,0.8983813762658757
1828,0.8983813762658757
1829,0.8983813762658757
1830,0.8983813762658757
1831,0.8983813762658757
1832,0.8983813762658757
1833,0.8983813762658757
1834,0.8983813762658757
1835,0.8983813762658757
1836,0.8983813762658757
1837,0.8983813762658757
1838,0.8983813762658757
1839,0.8983813762658757
1840,0.8983813762658757
1841,0.8983813762658757
1842,0.8983813762658757
1843,0.8983813762658757
1844,0.8983813762658757
1845,0.8983813762658757
1846,0.8983813762658757
1847,0.8983813762658757
1848,0.8983813762658757
1849,0.8983813762658757
1850,0.8983813762658757
1851,0.8983813762658757
1852,0.8983813762658757
1853,0.8983813762658757
1854,0.8983813762658757
1855,0.8983813762658757
1856,0.8983813762658757
1857,0.8983813762658757
1858,0.8983813762658757
1859,0.8983813762658757
1860,0.8983813762658757
1861,0.8983813762658757
1862,0.8983813762658757
1863,0.8983813762658757
1864,0.8983813762658757
1865,0.8983813762658757
1866,0.8983813762658757
1867,0.8983813762658757
1868,0.8983813762658757
1869,0.8983813762658757
1870,0.8983813762658757
1871,0.8983813762658757
1872,0.8983813762658757
1873,0.8983813762658757
1874,0.8983813762658757
1875,0.8983813762658757
1876,0.8983813762658757
1877,0.8983813762658757
1878,0.8983813762658757
1879,0.8983813762658757
1880,0.8983813762658757
1881,0.8983813762658757
1882,0.8983813762658757
1883,0.8983813762658757
1884,0.8983813762658757
1885,0.8983813762658757
1886,0.8983813762658757
1887,0.8983813762658757
1888,0.8983813762658757
1889,0.8983813762658757
1890,0.8983813762658757
1891,0.8983813762658757
1892,0.8983813762658757
1893,0.8983813762658757
1894,0.8983813762658757
1895,0.8983813762658757
1896,0.8983813762658757
1897,0.8983813762658757
1898,0.8983813762658757
1899,0.8982915381282491
1900,0.8982915381282491
1901,0.8982915381282491
1902,0.8982915381282491
1903,0.8982915381282491
1904,0.8982915381282491
1905,0.8982915381282491
1906,0.8982915381282491
1907,0.8982915381282491
1908,0.8982915381282491
1909,0.8982915381282491
1910,0.8982915381282491
1911,0.8982915381282491
1912,0.8982915381282491
1913,0.8982915381282491
1914,0.8982915381282491
1915,0.8982915381282491
1916,0.8982915381282491
1917,0.8982915381282491
1918,0.8982915381282491
1919,0.8982915381282491
1920,0.8982915381282491
1921,0.8982915381282491
1922,0.8982915381282491
1923,0.8982915381282491
1924,0.8982915381282491
1925,0.8982915381282491
1926,0.8982915381282491
1927,0.8982915381282491
1928,0.8982915381282491
1929,0.8982915381282491
1930,0.8982915381282491
1931,0.8982915381282491
1932,0.8982915381282491
1933,0.8982915381282491
1934,0.8982915381282491
1935,0.8982915381282491
1936,0.8982915381282491
1937,0.8982915381282491
1938,0.8982915381282491
1939,0.8982915381282491
1940,0.8982915381282491
1941,0.8982915381282491
1942,0.8982915381282491
1943,0.8982915381282491
1944,0.8982915381282491
1945,0.8982915381282491
1946,0.8982915381282491
1947,0.8982915381282491
1948,0.8982915381282491
1949,0.8982915381282491
1950,0.8982915381282491
1951,0.8982915381282491
1952,0.8982915381282491
1953,0.8982915381282491
1954,0.8982915381282491
1955,0.8982915381282491
1956,0.8982915381282491
1957,0.8982915381282491
1958,0.8982915381282491
1959,0.8982915381282491
1960,0.8982915381282491
1961,0.8982915381282491
1962,0.8982915381282491
1963,0.8982915381282491
1964,0.8982915381282491
1965,0.8982915381282491
1966,0.8982915381282491
1967,0.8982915381282491
1968,0.8982915381282491
1969,0.8982915381282491
1970,0.8982915381282491
1971,0.8982915381282491
1972,0.8982915381282491
1973,0.8982915381282491
1974,0.8982915381282491
1975,0.8982915381282491
1976,0.8982915381282491
1977,0.8982915381282491
1978,0.8982915381282491
1979,0.8982915381282491
1980,0.8982915381282491
1981,0.8982915381282491
1982,0.8982915381282491
1983,0.8982915381282491
